eventID,occurrenceID,basisOfRecord,eventDate,kingdom,scientificName,taxonRank,vernacularName,decimalLatitude,decimalLongitude,geodeticDatum,countryCode,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,identificationReferences,remarks
USU-2016MM-MU001-ST003,USU-2016MM-MU001-ST003-VE001,HumanObservation,2016-04,Animalia,Channa sriata,spesies,Gabus,2.7059722,99.6242806,WGS84,ID,,0.05,indiv/m2,present,"Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat, M., et. al. 1996.",
USU-2016MM-MU001-ST003,USU-2016MM-MU001-ST003-VE002,HumanObservation,2016-04,Animalia,Labiobarbus festivus,spesies,Sopul,2.7059722,99.6242806,WGS84,ID,,0.04,indiv/m2,present,"Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat, M., et. al. 1996.",
USU-2016MM-MU001-ST003,USU-2016MM-MU001-ST003-VE003,HumanObservation,2016-04,Animalia,Barbodes schwanenfeldi,spesies,Lemeduk,2.7059722,99.6242806,WGS84,ID,,0.06,indiv/m2,present,"Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat, M., et. al. 1996.",
USU-2016MM-MU001-ST003,USU-2016MM-MU001-ST003-VE004,HumanObservation,2016-04,Animalia,Osteochilus vittatus,spesies,Paitan,2.7059722,99.6242806,WGS84,ID,,0.04,indiv/m2,present,"Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat, M., et. al. 1996.",
USU-2016MM-MU001-ST004,USU-2016MM-MU001-ST004-VE001,HumanObservation,2016-04,Animalia,Belontia hasselti,spesies,Kepar,2.7041861,99.6260694,WGS84,ID,,0.04,indiv/m2,present,"Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat, M., et. al. 1996.",
USU-2016MM-MU001-ST004,USU-2016MM-MU001-ST004-VE002,HumanObservation,2016-04,Animalia,Labiobarbus festivus,spesies,Sopul,2.7041861,99.6260694,WGS84,ID,,0.05,indiv/m2,present,"Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat, M., et. al. 1996.",
USU-2016MM-MU001-ST004,USU-2016MM-MU001-ST004-VE003,HumanObservation,2016-04,Animalia,Puntius orphoides,spesies,Mata merah,2.7041861,99.6260694,WGS84,ID,,0.06,indiv/m2,present,"Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat, M., et. al. 1996.",
USU-2016MM-MU001-ST004,USU-2016MM-MU001-ST004-VE004,HumanObservation,2016-04,Animalia,Osphronemus goramy,spesies,Gurami,2.7041861,99.6260694,WGS84,ID,,0.04,indiv/m2,present,"Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat, M., et. al. 1996.",
USU-2016MM-MU001-ST004,USU-2016MM-MU001-ST004-VE005,HumanObservation,2016-04,Animalia,Mystacoleucus marginatus,spesies,Lemasi,2.7041861,99.6260694,WGS84,ID,,0.05,indiv/m2,present,"Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat, M., et. al. 1996.",
USU-2016MM-MU001-ST004,USU-2016MM-MU001-ST004-VE006,HumanObservation,2016-04,Animalia,Osteochilus vittatus,spesies,Paitan,2.7041861,99.6260694,WGS84,ID,,0.02,indiv/m2,present,"Freshwater Fishes of Western Indonesia and Sulawesi. Kottelat, M., et. al. 1996.",
USU-2016VP-MU002-ST001,USU-2016VP-MU002-ST001-FN001,HumanObservation,2016-02,Animalia,Cherax quadricarinatus,spesies,Lobster air tawar,2.7400111,98.7824444,WGS84,ID,16,0.018,indiv/m2,present,,
USU-2016VP-MU002-ST002,USU-2016VP-MU002-ST002-FN001,HumanObservation,2016-02,Animalia,Cherax quadricarinatus,spesies,Lobster air tawar,2.7099361,98.81155,WGS84,ID,29,0.033,indiv/m2,present,,
USU-2016VP-MU002-ST003,USU-2016VP-MU002-ST003-FN001,HumanObservation,2016-02,Animalia,Cherax quadricarinatus,spesies,Lobster air tawar,2.73045,98.7965972,WGS84,ID,9,0.01,indiv/m2,present,,
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN001,HumanObservation,2015-03/2015-04,Animalia,Graphium agamemnon,spesies,Kupu-kupu ekor jay,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN002,HumanObservation,2015-03/2015-04,Animalia,Papilio demolion,spesies,kupu-kupu jeruk,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN003,HumanObservation,2015-03/2015-04,Animalia,Papilio helenus,spesies,kupu-kupu pastur,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN004,HumanObservation,2015-03/2015-04,Animalia,Papilio memnon,spesies,kupu-kupu pastur,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN005,HumanObservation,2015-03/2015-04,Animalia,Losaria (Atrophaneura) neptunus,spesies,kupu-kupu ekor layang-layang,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN006,HumanObservation,2015-03/2015-04,Animalia,Leptosia nina,spesies,kupu-kupu kecil putih (cacaputi),3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN007,HumanObservation,2015-03/2015-04,Animalia,Eurema alitha,spesies,kupu-kupu kuning bergigi,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN008,HumanObservation,2015-03/2015-04,Animalia,Eurema tominia,spesies,kupu-kupu belerang cokelat,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN009,HumanObservation,2015-03/2015-04,Animalia,Eurema sari,spesies,kupu-kupu belerang tomini,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN010,HumanObservation,2015-03/2015-04,Animalia,Cupha erymanthis,spesies,kupu-kupu rustic cokelat oranye,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN011,HumanObservation,2015-03/2015-04,Animalia,Elymnias hypermnestra,spesies,kupu-kupu pinang jawa,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN012,HumanObservation,2015-03/2015-04,Animalia,Euploea eyndhovii,spesies,kupu-kupu gagak bergaris hitam,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN013,HumanObservation,2015-03/2015-04,Animalia,Euploea mulciber,spesies,kupu-kupu gagak bergaris biru,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN014,HumanObservation,2015-03/2015-04,Animalia,Euploea radamanthus,spesies,kupu-kupu gagak murai,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN015,HumanObservation,2015-03/2015-04,Animalia,Faunis canens,spesies,Kupu Hutan Oranye Biasa,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN016,HumanObservation,2015-03/2015-04,Animalia,Lexias dirtea,spesies,kupu-kupu archduke berujung hitam,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN017,HumanObservation,2015-03/2015-04,Animalia,Lexias pardalis,spesies,kupu-kupu archduke (kupu-kupu sikat kaki),3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN018,HumanObservation,2015-03/2015-04,Animalia,Melanitis zitenius,spesies,The Great Evening Brown,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN019,HumanObservation,2015-03/2015-04,Animalia,Ypthima horsfieldii,spesies,Cincin Lima Malaya,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN020,HumanObservation,2015-03/2015-04,Animalia,Euthalia merta,spesies,White Tipped Baron,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
USU-2016SD-MU003-L001,USU-2016SD-MU003-L001-TN021,HumanObservation,2015-03/2015-04,Animalia,Euploea camaralzeman,spesies,Malayan Crow,3.5485556,98.1208611,WGS84,ID,,,,present,"Pratical Guide to the Butterflies of Bogor Botanic Garden. Peggie, D. &  Amir, M. 2006. | Butterflies of the Oriental Region. D’Abrera, B. 1985. |Danaidae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version).  Morishita, K. 1981. | Nymphalidae (1). In: Tsukada E (ed.) Butterflies of the South East Asian Islands 4 (Japanese version). Tsukada, E., Nishiyama, Y. and Kaneko, M. 1985. | Pieridae. In: Tsukada E (ed.) Butterflies of the South East Asian Islands 2 (Japanese version). Yata, O. 1981. | Butterflies of Lowland East Kalimantan and Their Potential to Assess the Quality of Reforestation Attempt. Harmonis. 2013. | The Complete Field Guide to Butterflies of Australia. Braby, MF. 2004. | www.ifoundbutterflies.org",
